"department","course","section","author","bookImage","edition","isbn","title","publisher","price","forRent","print","subscriptionTime"
"APK","3113","0002","NSCA -National Strength & Cond","//bkstr.scene7.com/is/image/Bkstr/9781492501626","4th","9781492585039","Essentials of Strength Training and Conditioning","Human Kinetics Publishers",82,true,false,
"APK","3113","0003","Haff","//bkstr.scene7.com/is/image/Bkstr/9781492501626","4th","9781492501626","Essen of Strength Training & Condition (w/Glued-in Access)","Human Kinetics Publishers",81.75,false,true,
"APK","3113","0003","Haff","//bkstr.scene7.com/is/image/Bkstr/9781492501626","4th","9781492501626","Essen of Strength Training & Condition (w/Glued-in Access)","Human Kinetics Publishers",109,false,true,
"APK","3113","0003","Haff","//bkstr.scene7.com/is/image/Bkstr/9781492501626","4th","9781492501626","Essen of Strength Training & Condition (w/Glued-in Access)","Human Kinetics Publishers",43.6,true,true,
"APK","3113","0003","NSCA -National Strength & Cond","//bkstr.scene7.com/is/image/Bkstr/9781492501626","4th","9781492585039","Essentials of Strength Training and Conditioning","Human Kinetics Publishers",82,true,false,
"APK","4400","0001","Weinberg","//bkstr.scene7.com/is/image/Bkstr/9781492570592","7th","9781492570592","Foundations of Sport & Exercise Psychology (LL)(w/Web SG)","Human Kinetics Publishers",77,false,true,
"APK","4400","0002","Weinberg","//bkstr.scene7.com/is/image/Bkstr/9781492570592","7th","9781492570592","Foundations of Sport & Exercise Psychology (LL)(w/Web SG)","Human Kinetics Publishers",77,false,true,
"APK","4400","0003","Weinberg","//bkstr.scene7.com/is/image/Bkstr/9781492570592","7th","9781492570592","Foundations of Sport & Exercise Psychology (LL)(w/Web SG)","Human Kinetics Publishers",77,false,true,
"APK","4401","0001","Lox","//bkstr.scene7.com/is/image/Bkstr/9780367186807","5th","9780367186807","Psychology of Exercise","Routledge",51.97,true,true,
"APK","4401","0001","Lox","//bkstr.scene7.com/is/image/Bkstr/9780367186807","5th","9780367186807","Psychology of Exercise","Routledge",79.95,false,true,
"APK","4403","0001","Cotterill","//bkstr.scene7.com/is/image/Bkstr/9781138831292","N/A","9781138831292","Performance Psychology","Routledge",43.46,true,true,
"APK","4403","0001","Cotterill","//bkstr.scene7.com/is/image/Bkstr/9781138831292","N/A","9781138831292","Performance Psychology","Routledge",57.95,false,true,
"APK","5111C","0001","Brooks","//bkstr.scene7.com/is/image/Bkstr/9780072556421","4th","9780072556421","Exercise Physiology","McGraw-Hill",180.75,false,true,
"APK","5111C","0001","Brooks","//bkstr.scene7.com/is/image/Bkstr/9780072556421","4th","9780072556421","Exercise Physiology","McGraw-Hill",96.3,true,true,
"ARA","1120","0001","Brustad","//bkstr.scene7.com/is/image/Bkstr/9781589017368","3rd","9781589017368","Al-Kitaab fii Ta Allum al-Arabiyya (Pt1)","Georgetown University Press",79.95,false,true,
"ARA","1120","0001","Brustad","//bkstr.scene7.com/is/image/Bkstr/9781589017368","3rd","9781589017368","Al-Kitaab fii Ta Allum al-Arabiyya (Pt1)","Georgetown University Press",31.98,true,true,
"ARA","1120","0001","Brustad","//bkstr.scene7.com/is/image/Bkstr/9781589017368","3rd","9781589017368","Al-Kitaab fii Ta Allum al-Arabiyya (Pt1)","Georgetown University Press",60,false,true,
"ARA","1120","0001","Brustad","//bkstr.scene7.com/is/image/Bkstr/9781589016323","3rd","9781589016323","Alif Baa (Intro to Arabic Letters&Sounds)","Georgetown University Press",59.95,false,true,
"ARA","1120","0001","Brustad","//bkstr.scene7.com/is/image/Bkstr/9781589016323","3rd","9781589016323","Alif Baa (Intro to Arabic Letters&Sounds)","Georgetown University Press",41.97,true,true,
"ARA","1120","0001","Brustad","//bkstr.scene7.com/is/image/Bkstr/9781589016323","3rd","9781589016323","Alif Baa (Intro to Arabic Letters&Sounds)","Georgetown University Press",45,false,true,
"ARA","1120","0002","Brustad","//bkstr.scene7.com/is/image/Bkstr/9781589016323","3rd","9781589016323","Alif Baa (Intro to Arabic Letters&Sounds)","Georgetown University Press",59.95,false,true,
"ARA","1120","0002","Brustad","//bkstr.scene7.com/is/image/Bkstr/9781589016323","3rd","9781589016323","Alif Baa (Intro to Arabic Letters&Sounds)","Georgetown University Press",41.97,true,true,
"ARA","1120","0002","Brustad","//bkstr.scene7.com/is/image/Bkstr/9781589016323","3rd","9781589016323","Alif Baa (Intro to Arabic Letters&Sounds)","Georgetown University Press",45,false,true,
"ARA","1120","0002","Brustad","//bkstr.scene7.com/is/image/Bkstr/9781589017368","3rd","9781589017368","Al-Kitaab fii Ta Allum al-Arabiyya (Pt1)","Georgetown University Press",79.95,false,true,
"ARA","1120","0002","Brustad","//bkstr.scene7.com/is/image/Bkstr/9781589017368","3rd","9781589017368","Al-Kitaab fii Ta Allum al-Arabiyya (Pt1)","Georgetown University Press",31.98,true,true,
"ARA","1120","0002","Brustad","//bkstr.scene7.com/is/image/Bkstr/9781589017368","3rd","9781589017368","Al-Kitaab fii Ta Allum al-Arabiyya (Pt1)","Georgetown University Press",60,false,true,
"ARA","1121","0001","Brustad","//bkstr.scene7.com/is/image/Bkstr/9781589017368","3rd","9781589017368","Al-Kitaab fii Ta Allum al-Arabiyya (Pt1)","Georgetown University Press",79.95,false,true,
"ARA","1121","0001","Brustad","//bkstr.scene7.com/is/image/Bkstr/9781589017368","3rd","9781589017368","Al-Kitaab fii Ta Allum al-Arabiyya (Pt1)","Georgetown University Press",31.98,true,true,
"ARA","1121","0001","Brustad","//bkstr.scene7.com/is/image/Bkstr/9781589017368","3rd","9781589017368","Al-Kitaab fii Ta Allum al-Arabiyya (Pt1)","Georgetown University Press",60,false,true,
"ARA","2220","0001","Brustad","//bkstr.scene7.com/is/image/Bkstr/9781626166899","3rd","9781626166899","Al-Kitaab Fii Tacallum Al-CArabiyya Part One (w/Access Code)","Georgetown University Press",109.95,false,true,
"ARA","3222","0001","Brustad","//bkstr.scene7.com/is/image/Bkstr/9781589019621","3rd","9781589019621","Al-Kitaab fii Ta Allum al-Arabiyya (Pt2)","Georgetown University Press",79.95,false,true,
"ARE","4144","0001","Branham","//bkstr.scene7.com/is/image/Bkstr/9780807757321","N/A","9780807757321","What's So Great about Art, Anyway?","Teachers College Press",24.95,false,true,
"ARE","4144","0001","Branham","//bkstr.scene7.com/is/image/Bkstr/9780807757321","N/A","9780807757321","What's So Great about Art, Anyway?","Teachers College Press",18.71,true,true,
"ARE","4930","0001","Gussak","//bkstr.scene7.com/is/image/Bkstr/9781118306598","N/A","9781118306598","Wiley Handbook of Art Therapy","John Wiley & Sons, Incorporated",240,false,true,
"ARE","4930","0001","Gussak","//bkstr.scene7.com/is/image/Bkstr/9781118306598","N/A","9781118306598","Wiley Handbook of Art Therapy","John Wiley & Sons, Incorporated",180,true,true,
"ARE","4930","0001","Rubin","//bkstr.scene7.com/is/image/Bkstr/9781138973268","2nd","9781138973268","Intro to Art Therapy","Routledge",51.95,false,true,
"ARE","4930","0001","Rubin","//bkstr.scene7.com/is/image/Bkstr/9781138973268","2nd","9781138973268","Intro to Art Therapy","Routledge",39,false,true,
"ARE","4930","0001","Author Info Not Available","//bkstr.scene7.com/is/image/Bkstr/9781118306567","1st","9781118306567","The Wiley Handbook of Art Therapy","John Wiley & Sons, Incorporated",199.99,true,false,
"ARE","4932","0001","Rosewall","//bkstr.scene7.com/is/image/Bkstr/9780199973705","N/A","9780199973705","Arts Management","Oxford University Press",70.95,false,true,
"ARE","4932","0001","Rosewall","//bkstr.scene7.com/is/image/Bkstr/9780199973705","N/A","9780199973705","Arts Management","Oxford University Press",46.12,true,true,
"ARE","4932","0001","Rosewall","//bkstr.scene7.com/is/image/Bkstr/9780199973705","N/A","9780199973705","Arts Management","Oxford University Press",28.38,true,true,
"ARE","4932","0001","Rosewall","//bkstr.scene7.com/is/image/Bkstr/9780199973705","N/A","9780199973705","Arts Management","Oxford University Press",53.25,false,true,
"ARE","4932","0002","Rosewall","//bkstr.scene7.com/is/image/Bkstr/9780199973705","N/A","9780199973705","Arts Management","Oxford University Press",70.95,false,true,
"ARE","4932","0002","Rosewall","//bkstr.scene7.com/is/image/Bkstr/9780199973705","N/A","9780199973705","Arts Management","Oxford University Press",46.12,true,true,
"ARE","4932","0002","Rosewall","//bkstr.scene7.com/is/image/Bkstr/9780199973705","N/A","9780199973705","Arts Management","Oxford University Press",28.38,true,true,
"ARE","4932","0002","Rosewall","//bkstr.scene7.com/is/image/Bkstr/9780199973705","N/A","9780199973705","Arts Management","Oxford University Press",53.25,false,true,
"ARE","4932","0003","Rosewall","//bkstr.scene7.com/is/image/Bkstr/9780199973705","N/A","9780199973705","Arts Management","Oxford University Press",70.95,false,true,
"ARE","4932","0003","Rosewall","//bkstr.scene7.com/is/image/Bkstr/9780199973705","N/A","9780199973705","Arts Management","Oxford University Press",46.12,true,true,
"ARE","4932","0003","Rosewall","//bkstr.scene7.com/is/image/Bkstr/9780199973705","N/A","9780199973705","Arts Management","Oxford University Press",28.38,true,true,
"ARE","4932","0003","Rosewall","//bkstr.scene7.com/is/image/Bkstr/9780199973705","N/A","9780199973705","Arts Management","Oxford University Press",53.25,false,true,
"ARE","4932","0004","Rosewall","//bkstr.scene7.com/is/image/Bkstr/9780199973705","N/A","9780199973705","Arts Management","Oxford University Press",70.95,false,true,
"ARE","4932","0004","Rosewall","//bkstr.scene7.com/is/image/Bkstr/9780199973705","N/A","9780199973705","Arts Management","Oxford University Press",46.12,true,true,
"ARE","4932","0004","Rosewall","//bkstr.scene7.com/is/image/Bkstr/9780199973705","N/A","9780199973705","Arts Management","Oxford University Press",28.38,true,true,
"ARE","4932","0004","Rosewall","//bkstr.scene7.com/is/image/Bkstr/9780199973705","N/A","9780199973705","Arts Management","Oxford University Press",53.25,false,true,
"ARE","5245","0001","McNeil","//bkstr.scene7.com/is/image/Bkstr/9781118916513","8th","9781118916513","Contemporary Curriculum","John Wiley & Sons, Incorporated",80,true,true,
"ARE","5245","0001","McNeil","//bkstr.scene7.com/is/image/Bkstr/9781118916513","8th","9781118916513","Contemporary Curriculum","John Wiley & Sons, Incorporated",150,false,true,
"ARE","5245","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",31.99,false,true,
"ARE","5245","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",23.99,true,true,
"ARE","5245","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",12.8,true,true,
"ARE","5245","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",24,false,true,
"ARE","5245","0001","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",31.99,true,false,"365"
"ARE","5245","0001","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",35.99,true,false,
"ARE","5245","0001","McNeil","//bkstr.scene7.com/is/image/Bkstr/9781118916513","8th","9781118916544","Contemporary Curriculum","John Wiley & Sons, Incorporated",41.6,true,false,"120"
"ARE","5245","0001","McNeil","//bkstr.scene7.com/is/image/Bkstr/9781118916513","8th","9781118916544","Contemporary Curriculum","John Wiley & Sons, Incorporated",48,true,false,"150"
"ARE","5245","0001","McNeil","//bkstr.scene7.com/is/image/Bkstr/9781118916513","8th","9781118916544","Contemporary Curriculum","John Wiley & Sons, Incorporated",120,true,false,
"ARE","5246","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",31.99,false,true,
"ARE","5246","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",23.99,true,true,
"ARE","5246","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",12.8,true,true,
"ARE","5246","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",24,false,true,
"ARE","5246","0001","Palmer","//bkstr.scene7.com/is/image/Bkstr/9781119413042","20th","9781119413042","Courage to Teach","John Wiley & Sons, Incorporated",29.95,false,true,
"ARE","5246","0001","Palmer","//bkstr.scene7.com/is/image/Bkstr/9781119413042","20th","9781119413042","Courage to Teach","John Wiley & Sons, Incorporated",19.47,true,true,
"ARE","5246","0001","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",31.99,true,false,"365"
"ARE","5246","0001","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",35.99,true,false,
"ARE","5253","0001","Brown","//bkstr.scene7.com/is/image/Bkstr/9780945464167","6th","9780945464167","Fund of Arts Management","Arts Extension Service-College of Humanities and Fine Arts",69,false,true,
"ARE","5253","0001","Brown","//bkstr.scene7.com/is/image/Bkstr/9780945464167","6th","9780945464167","Fund of Arts Management","Arts Extension Service-College of Humanities and Fine Arts",44.85,true,true,
"ARE","5253","0001","Borwick","//bkstr.scene7.com/is/image/Bkstr/9780972780414","N/A","9780972780414","Building Communities, Not Audiences","Ingram Book Company",24.99,false,true,
"ARE","5253","0001","Borwick","//bkstr.scene7.com/is/image/Bkstr/9780972780414","N/A","9780972780414","Building Communities, Not Audiences","Ingram Book Company",8.75,true,true,
"ARE","5253","0001","Borwick","//bkstr.scene7.com/is/image/Bkstr/9780972780414","N/A","9780972780414","Building Communities, Not Audiences","Ingram Book Company",18.75,false,true,
